CustomerID,PrimaryCountry,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,CustomerLifetimeDays,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,UniqueProducts,AvgQty,Cluster_K4,Segment_KMeans,Segment_DBSCAN,IsDBSCANOutlier
17269,United Kingdom,386,1,491.81,314,491.81,0,2,2,2,222,110,314.0,2,⚠️ At Risk,0,False
17270,United Kingdom,470,2,601.45,420,300.73,263,1,3,2,132,45,210.0,0,💙 Loyal Customers,0,False
17271,United Kingdom,737,1,204.3,113,204.3,0,1,2,1,121,46,113.0,2,⚠️ At Risk,0,False
17272,United Kingdom,43,4,2148.63,1778,537.16,220,4,4,4,444,70,444.5,3,🏆 Champions,0,False
17273,United Kingdom,425,1,141.12,133,141.12,0,1,2,1,121,12,133.0,1,😴 Inactive Customers,0,False
17274,United Kingdom,36,2,573.22,271,286.61,360,4,3,2,432,76,135.5,0,💙 Loyal Customers,0,False
17275,United Kingdom,384,1,114.1,71,114.1,0,2,2,1,221,23,71.0,1,😴 Inactive Customers,0,False
17276,United Kingdom,403,1,502.49,187,502.49,0,2,2,2,222,50,187.0,2,⚠️ At Risk,0,False
17277,United Kingdom,228,2,1065.35,430,532.68,95,2,3,3,233,67,215.0,0,💙 Loyal Customers,0,False
17278,United Kingdom,242,2,271.24,195,135.62,324,2,3,1,231,17,97.5,0,💙 Loyal Customers,0,False
17279,United Kingdom,58,1,187.83,48,187.83,0,4,2,1,421,8,48.0,1,😴 Inactive Customers,0,False
17280,United Kingdom,439,1,118.86,74,118.86,0,1,2,1,121,6,74.0,1,😴 Inactive Customers,0,False
17281,United Kingdom,375,6,797.85,295,132.98,299,2,4,3,243,2,49.17,1,😴 Inactive Customers,-1,True
17282,United Kingdom,131,5,2308.54,2332,461.71,418,3,4,4,344,168,466.4,3,🏆 Champions,0,False
17283,United Kingdom,379,1,188.46,179,188.46,0,2,2,1,221,15,179.0,2,⚠️ At Risk,0,False
17284,United Kingdom,61,8,2788.06,2069,348.51,385,3,5,4,354,285,258.62,3,🏆 Champions,0,False
17285,United Kingdom,629,2,407.94,134,203.97,35,1,3,2,132,41,67.0,0,💙 Loyal Customers,0,False
17286,United Kingdom,22,3,389.18,368,129.73,379,4,3,2,432,89,122.67,0,💙 Loyal Customers,0,False
17287,United Kingdom,27,21,3826.86,1955,182.23,710,4,5,5,455,279,93.1,3,🏆 Champions,0,False
17288,United Kingdom,10,11,2468.43,1699,224.4,385,5,5,4,554,233,154.45,3,🏆 Champions,0,False
17289,United Kingdom,32,9,2041.8,1237,226.87,610,4,5,4,454,202,137.44,3,🏆 Champions,0,False
17290,United Kingdom,4,8,1487.96,1139,186.0,723,5,5,4,554,184,142.38,3,🏆 Champions,0,False
17291,United Kingdom,309,1,550.8000000000001,72,550.8,0,2,2,2,222,1,72.0,2,⚠️ At Risk,-1,True
17292,United Kingdom,473,2,271.75,131,135.88,107,1,3,1,131,14,65.5,1,😴 Inactive Customers,0,False
17293,United Kingdom,9,17,3750.63,2228,220.63,728,5,5,5,555,148,131.06,3,🏆 Champions,0,False
17294,United Kingdom,670,2,467.79,297,233.9,0,1,3,2,132,17,148.5,2,⚠️ At Risk,0,False
17295,United Kingdom,29,3,547.0,293,182.33,36,4,3,2,432,53,97.67,0,💙 Loyal Customers,0,False
17296,United Kingdom,731,1,338.13,216,338.13,0,1,2,2,122,32,216.0,2,⚠️ At Risk,0,False
17297,United Kingdom,18,1,128.18,65,128.18,0,5,2,1,521,49,65.0,1,😴 Inactive Customers,0,False
17298,United Kingdom,102,5,954.26,852,190.85,540,3,4,3,343,61,170.4,0,💙 Loyal Customers,0,False
17299,United Kingdom,12,6,993.23,919,165.54,470,5,4,3,543,96,153.17,0,💙 Loyal Customers,0,False
17300,United Kingdom,391,2,393.64,467,196.82,91,2,3,2,232,37,233.5,0,💙 Loyal Customers,0,False
17301,United Kingdom,22,2,294.39,216,147.2,603,4,3,2,432,107,108.0,0,💙 Loyal Customers,0,False
17302,United Kingdom,15,5,1135.63,575,227.13,291,5,4,3,543,68,115.0,0,💙 Loyal Customers,0,False
17303,United Kingdom,362,1,250.04,144,250.04,0,2,2,1,221,53,144.0,2,⚠️ At Risk,0,False
17304,United Kingdom,535,1,111.5,73,111.5,0,1,2,1,121,5,73.0,1,😴 Inactive Customers,0,False
17305,United Kingdom,649,1,2135.46,1006,2135.46,0,1,2,4,124,9,1006.0,2,⚠️ At Risk,-1,True
17306,United Kingdom,11,21,9782.35,13747,465.83,393,5,5,5,555,17,654.62,3,🏆 Champions,-1,True
17307,United Kingdom,396,11,3999.89,3667,363.63,294,2,5,5,255,22,333.36,0,💙 Loyal Customers,-1,True
17308,United Kingdom,394,2,4511.76,5148,2255.88,59,2,3,5,235,5,2574.0,2,⚠️ At Risk,-1,True
17309,United Kingdom,96,3,320.39,181,106.8,578,3,3,2,332,33,60.33,0,💙 Loyal Customers,0,False
17310,United Kingdom,388,2,1025.1,402,512.55,147,2,3,3,233,1,201.0,2,⚠️ At Risk,-1,True
17311,United Kingdom,79,6,3566.56,2755,594.43,596,3,4,5,345,124,459.17,3,🏆 Champions,0,False
17312,United Kingdom,139,3,644.3,372,214.77,21,3,3,3,333,11,124.0,0,💙 Loyal Customers,0,False
17313,United Kingdom,32,1,2328.84,1402,2328.84,0,4,2,4,424,24,1402.0,2,⚠️ At Risk,-1,True
17314,United Kingdom,25,17,4904.43,3663,288.5,712,4,5,5,455,200,215.47,3,🏆 Champions,0,False
17315,United Kingdom,2,43,9599.58,5088,223.25,437,5,5,5,555,385,118.33,3,🏆 Champions,0,False
17316,United Kingdom,421,1,124.45,44,124.45,0,1,2,1,121,35,44.0,1,😴 Inactive Customers,0,False
17317,United Kingdom,47,3,2600.34,1146,866.78,43,4,3,4,434,8,382.0,0,💙 Loyal Customers,-1,True
17318,United Kingdom,726,1,157.32999999999998,59,157.33,0,1,2,1,121,17,59.0,1,😴 Inactive Customers,0,False
17319,United Kingdom,670,1,29.1,14,29.1,0,1,2,1,121,3,14.0,1,😴 Inactive Customers,0,False
17320,United Kingdom,101,6,2444.85,1182,407.48,587,3,4,4,344,86,197.0,0,💙 Loyal Customers,0,False
17321,United Kingdom,9,6,1665.21,790,277.54,569,5,4,4,544,241,131.67,3,🏆 Champions,0,False
17322,United Kingdom,377,5,922.59,631,184.52,360,2,4,3,243,115,126.2,0,💙 Loyal Customers,0,False
17323,United Kingdom,16,12,1551.04,1426,129.25,683,5,5,4,554,168,118.83,3,🏆 Champions,0,False
17324,United Kingdom,18,12,2171.07,1485,180.92,704,5,5,4,554,111,123.75,3,🏆 Champions,0,False
17325,United Kingdom,281,3,609.5699999999999,465,203.19,361,2,3,3,233,39,155.0,0,💙 Loyal Customers,0,False
17326,United Kingdom,409,2,312.35,136,156.18,121,2,3,2,232,82,68.0,0,💙 Loyal Customers,0,False
17327,United Kingdom,410,2,152.35,59,76.18,153,2,3,1,231,3,29.5,1,😴 Inactive Customers,-1,True
17328,United Kingdom,674,1,104.7,86,104.7,0,1,2,1,121,6,86.0,1,😴 Inactive Customers,0,False
17329,United Kingdom,15,5,998.53,430,199.71,722,5,4,3,543,80,86.0,0,💙 Loyal Customers,0,False
17330,United Kingdom,23,4,423.8,122,105.95,625,4,4,2,442,7,30.5,0,💙 Loyal Customers,-1,True
17331,United Kingdom,124,1,175.2,16,175.2,0,3,2,1,321,1,16.0,1,😴 Inactive Customers,-1,True
17332,United Kingdom,529,5,838.27,794,167.65,128,1,4,3,143,82,158.8,0,💙 Loyal Customers,0,False
17333,United Kingdom,86,1,494.25,375,494.25,0,3,2,2,322,28,375.0,2,⚠️ At Risk,0,False
17334,United Kingdom,303,3,635.1500000000001,566,211.72,104,2,3,3,233,20,188.67,0,💙 Loyal Customers,0,False
17335,United Kingdom,384,2,497.04,210,248.52,301,2,3,2,232,34,105.0,0,💙 Loyal Customers,0,False
17336,United Kingdom,473,1,81.12,48,81.12,0,1,2,1,121,1,48.0,1,😴 Inactive Customers,0,False
17337,United Kingdom,152,4,1981.06,1247,495.26,159,3,4,4,344,421,311.75,3,🏆 Champions,0,False
17338,United Kingdom,18,17,11889.33,5780,699.37,622,5,5,5,555,590,340.0,3,🏆 Champions,0,False
17339,United Kingdom,95,3,302.36,172,100.79,415,3,3,2,332,10,57.33,1,😴 Inactive Customers,0,False
17340,United Kingdom,30,18,19617.95,9497,1089.89,634,4,5,5,455,322,527.61,3,🏆 Champions,0,False
17341,United Kingdom,157,5,1272.21,831,254.44,384,3,4,4,344,200,166.2,0,💙 Loyal Customers,0,False
17342,United Kingdom,380,4,1227.54,521,306.88,290,2,4,4,244,31,130.25,0,💙 Loyal Customers,0,False
17343,United Kingdom,356,6,1259.94,454,209.99,381,2,4,4,244,61,75.67,0,💙 Loyal Customers,0,False
17344,United Kingdom,47,2,457.36,200,228.68,682,4,3,2,432,64,100.0,0,💙 Loyal Customers,0,False
17345,United Kingdom,16,10,1586.63,2008,158.66,723,5,5,4,554,174,200.8,3,🏆 Champions,0,False
17346,United Kingdom,4,26,4998.61,3439,192.25,597,5,5,5,555,517,132.27,3,🏆 Champions,0,False
17347,United Kingdom,87,1,228.96,216,228.96,0,3,2,1,321,1,216.0,2,⚠️ At Risk,-1,True
17348,United Kingdom,15,9,2442.29,2766,271.37,625,5,5,4,554,326,307.33,3,🏆 Champions,0,False
17349,United Kingdom,180,5,772.41,772,154.48,452,3,4,3,343,74,154.4,0,💙 Loyal Customers,0,False
17350,United Kingdom,9,7,1893.701,1178,270.53,668,5,4,4,544,124,168.29,3,🏆 Champions,0,False
17351,United Kingdom,37,12,1988.23,383,165.69,693,4,5,4,454,45,31.92,0,💙 Loyal Customers,0,False
17352,United Kingdom,697,1,36.25,15,36.25,0,1,2,1,121,5,15.0,1,😴 Inactive Customers,0,False
17353,United Kingdom,130,4,3242.0,2168,810.5,495,3,4,5,345,7,542.0,0,💙 Loyal Customers,-1,True
17354,United Kingdom,51,4,3133.96,2531,783.49,378,4,4,5,445,85,632.75,3,🏆 Champions,0,False
17355,United Kingdom,387,1,273.31,249,273.31,0,2,2,1,221,28,249.0,2,⚠️ At Risk,0,False
17356,United Kingdom,312,5,946.47,925,189.29,377,2,4,3,243,73,185.0,0,💙 Loyal Customers,0,False
17357,United Kingdom,25,2,384.39,152,192.2,0,4,3,2,432,41,76.0,2,⚠️ At Risk,-1,True
17358,United Kingdom,304,5,861.01,430,172.2,350,2,4,3,243,126,86.0,0,💙 Loyal Customers,0,False
17359,United Kingdom,12,2,284.46,237,142.23,637,5,3,1,531,36,118.5,0,💙 Loyal Customers,0,False
17360,United Kingdom,18,6,1200.51,624,200.08,417,5,4,3,543,189,104.0,0,💙 Loyal Customers,0,False
17361,United Kingdom,50,5,871.7900000000001,380,174.36,627,4,4,3,443,51,76.0,0,💙 Loyal Customers,0,False
17362,United Kingdom,240,7,1024.04,549,146.29,463,2,4,3,243,99,78.43,0,💙 Loyal Customers,0,False
17363,United Kingdom,396,3,920.46,499,306.82,7,2,3,3,233,34,166.33,2,⚠️ At Risk,0,False
17364,United Kingdom,1,28,11972.92,7464,427.6,732,5,5,5,555,513,266.57,3,🏆 Champions,0,False
17365,United Kingdom,13,15,8184.49,8015,545.63,664,5,5,5,555,395,534.33,3,🏆 Champions,0,False
17366,United Kingdom,433,2,1077.24,504,538.62,24,1,3,3,133,120,252.0,0,💙 Loyal Customers,0,False
17367,United Kingdom,239,1,167.55,149,167.55,0,2,2,1,221,33,149.0,2,⚠️ At Risk,0,False
17368,United Kingdom,24,14,2758.29,2319,197.02,701,4,5,4,454,195,165.64,3,🏆 Champions,0,False
17369,United Kingdom,456,1,979.2,1152,979.2,0,1,2,3,123,1,1152.0,2,⚠️ At Risk,-1,True
17370,United Kingdom,73,4,446.18,540,111.54,97,3,4,2,342,31,135.0,0,💙 Loyal Customers,0,False
17371,United Kingdom,18,6,655.37,281,109.23,714,5,4,3,543,135,46.83,0,💙 Loyal Customers,0,False
17372,United Kingdom,41,28,4347.31,1863,155.26,696,4,5,5,455,412,66.54,3,🏆 Champions,0,False
17373,United Kingdom,41,7,1167.5,738,166.79,609,4,4,3,443,65,105.43,0,💙 Loyal Customers,0,False
17374,United Kingdom,219,3,727.11,155,242.37,177,2,3,3,233,34,51.67,0,💙 Loyal Customers,0,False
17375,United Kingdom,200,4,660.55,480,165.14,232,2,4,3,243,77,120.0,0,💙 Loyal Customers,0,False
17376,United Kingdom,71,4,453.64,244,113.41,452,3,4,2,342,41,61.0,0,💙 Loyal Customers,0,False
17377,United Kingdom,24,78,17644.27,7335,226.21,714,4,5,5,455,505,94.04,3,🏆 Champions,-1,True
17378,United Kingdom,375,1,10.95,1,10.95,0,2,2,1,221,1,1.0,1,😴 Inactive Customers,-1,True
17379,United Kingdom,12,1,389.72,623,389.72,0,5,2,2,522,71,623.0,2,⚠️ At Risk,-1,True
17380,United Kingdom,435,3,645.0,252,215.0,100,1,3,3,133,5,84.0,0,💙 Loyal Customers,0,False
17381,United Kingdom,9,38,36398.65,42879,957.86,540,5,5,5,555,50,1128.39,3,🏆 Champions,-1,True
17382,United Kingdom,66,8,902.28,457,112.78,504,3,5,3,353,16,57.12,0,💙 Loyal Customers,0,False
17383,United Kingdom,5,2,304.09000000000003,160,152.05,449,5,3,2,532,51,80.0,0,💙 Loyal Customers,0,False
17384,United Kingdom,20,3,507.55,121,169.18,448,4,3,2,432,15,40.33,0,💙 Loyal Customers,0,False
17385,United Kingdom,15,1,256.11,197,256.11,0,5,2,1,521,42,197.0,2,⚠️ At Risk,0,False
17386,United Kingdom,8,7,2812.77,1955,401.82,378,5,4,4,544,32,279.29,3,🏆 Champions,0,False
17387,United Kingdom,20,2,746.81,522,373.4,14,4,3,3,433,71,261.0,0,💙 Loyal Customers,0,False
17388,United Kingdom,78,11,2675.37,2555,243.22,652,3,5,4,354,41,232.27,0,💙 Loyal Customers,0,False
17389,United Kingdom,1,61,57215.33,17880,937.96,735,5,5,5,555,63,293.11,3,🏆 Champions,-1,True
17390,United Kingdom,421,1,149.3,49,149.3,0,1,2,1,121,12,49.0,1,😴 Inactive Customers,0,False
17391,United Kingdom,164,2,508.8,480,254.4,1,3,3,2,332,2,240.0,2,⚠️ At Risk,-1,True
17392,United Kingdom,307,3,585.92,450,195.31,144,2,3,2,232,66,150.0,0,💙 Loyal Customers,0,False
17393,United Kingdom,411,2,381.15,238,190.58,78,1,3,2,132,45,119.0,0,💙 Loyal Customers,0,False
17394,United Kingdom,220,1,203.87,241,203.87,0,2,2,1,221,4,241.0,2,⚠️ At Risk,0,False
17395,United Kingdom,509,1,97.5,66,97.5,0,1,2,1,121,3,66.0,1,😴 Inactive Customers,0,False
17396,United Kingdom,40,14,8409.6,2313,600.69,402,4,5,5,455,29,165.21,3,🏆 Champions,-1,True
17397,United Kingdom,23,3,1198.28,691,399.43,394,4,3,3,433,132,230.33,0,💙 Loyal Customers,0,False
17398,United Kingdom,115,3,653.38,310,217.79,141,3,3,3,333,30,103.33,0,💙 Loyal Customers,0,False
17400,United Kingdom,127,8,4623.28,2185,577.91,596,3,5,5,355,345,273.12,3,🏆 Champions,0,False
17401,United Kingdom,542,1,114.85,34,114.85,0,1,2,1,121,11,34.0,1,😴 Inactive Customers,0,False
17402,United Kingdom,5,23,4635.56,1450,201.55,719,5,5,5,555,105,63.04,3,🏆 Champions,0,False
17403,United Kingdom,37,2,382.87,188,191.44,414,4,3,2,432,45,94.0,0,💙 Loyal Customers,0,False
17404,Sweden,5,23,47781.12,50679,2077.44,697,5,5,5,555,126,2203.43,3,🏆 Champions,-1,True
17405,United Kingdom,2,3,1031.41,726,343.8,149,5,3,3,533,77,242.0,3,🏆 Champions,0,False
17406,United Kingdom,334,13,4186.95,1847,322.07,400,2,5,5,255,155,142.08,3,🏆 Champions,0,False
17407,United Kingdom,412,1,552.9,426,552.9,0,1,2,2,122,23,426.0,2,⚠️ At Risk,0,False
17408,United Kingdom,164,3,316.09000000000003,163,105.36,351,3,3,2,332,7,54.33,1,😴 Inactive Customers,0,False
17409,United Kingdom,185,10,7793.51,4089,779.35,544,3,5,5,355,50,408.9,3,🏆 Champions,0,False
17410,United Kingdom,17,5,1214.72,616,242.94,199,5,4,3,543,57,123.2,0,💙 Loyal Customers,0,False
17411,United Kingdom,13,5,1425.38,608,285.08,724,5,4,4,544,69,121.6,0,💙 Loyal Customers,0,False
17412,United Kingdom,3,16,4220.22,2554,263.76,735,5,5,5,555,161,159.62,3,🏆 Champions,0,False
17413,United Kingdom,405,2,560.14,302,280.07,165,2,3,2,232,10,151.0,0,💙 Loyal Customers,0,False
17414,United Kingdom,44,6,2249.52,6256,374.92,693,4,4,4,444,6,1042.67,0,💙 Loyal Customers,-1,True
17415,United Kingdom,80,1,507.84,114,507.84,0,3,2,2,322,14,114.0,2,⚠️ At Risk,0,False
17416,United Kingdom,30,22,17298.45,8769,786.29,696,4,5,5,455,324,398.59,3,🏆 Champions,0,False
17417,United Kingdom,549,1,164.18,76,164.18,0,1,2,1,121,16,76.0,1,😴 Inactive Customers,0,False
17418,United Kingdom,43,3,670.0600000000001,521,223.35,345,4,3,3,433,40,173.67,0,💙 Loyal Customers,0,False
17419,United Kingdom,12,18,6126.25,2884,340.35,672,5,5,5,555,203,160.22,3,🏆 Champions,0,False
17420,United Kingdom,51,6,953.58,446,158.93,351,4,4,3,443,43,74.33,0,💙 Loyal Customers,0,False
17421,United Kingdom,387,3,1059.41,807,353.14,349,2,3,3,233,46,269.0,0,💙 Loyal Customers,0,False
17422,United Kingdom,17,11,3594.76,3538,326.8,518,5,5,5,555,149,321.64,3,🏆 Champions,0,False
17423,United Kingdom,47,3,1118.95,790,372.98,347,4,3,3,433,39,263.33,0,💙 Loyal Customers,0,False
17425,United Kingdom,20,2,759.1700000000001,407,379.58,41,4,3,3,433,42,203.5,0,💙 Loyal Customers,0,False
17426,United Kingdom,9,13,8077.77,5187,621.37,652,5,5,5,555,248,399.0,3,🏆 Champions,0,False
17427,United Kingdom,72,1,100.8,34,100.8,0,3,2,1,321,2,34.0,1,😴 Inactive Customers,0,False
17428,United Kingdom,1,45,31466.76,17356,699.26,738,5,5,5,555,422,385.69,3,🏆 Champions,0,False
17429,United Kingdom,129,5,1357.46,1286,271.49,301,3,4,4,344,80,257.2,0,💙 Loyal Customers,0,False
17430,United Kingdom,33,4,622.57,455,155.64,447,4,4,3,443,30,113.75,0,💙 Loyal Customers,0,False
17431,United Kingdom,314,1,403.3,292,403.3,0,2,2,2,222,41,292.0,2,⚠️ At Risk,0,False
17432,United Kingdom,19,9,1728.99,1008,192.11,718,5,5,4,554,213,112.0,3,🏆 Champions,0,False
17433,United Kingdom,89,2,569.96,305,284.98,297,3,3,2,332,81,152.5,0,💙 Loyal Customers,0,False
17434,United Kingdom,3,7,2373.82,1693,339.12,83,5,4,4,544,100,241.86,3,🏆 Champions,0,False
17435,United Kingdom,412,1,331.35,195,331.35,0,1,2,2,122,15,195.0,2,⚠️ At Risk,0,False
17436,United Kingdom,2,5,534.0600000000001,178,106.81,731,5,4,2,542,8,35.6,0,💙 Loyal Customers,-1,True
17437,United Kingdom,530,1,369.68,283,369.68,0,1,2,2,122,52,283.0,2,⚠️ At Risk,0,False
17438,United Kingdom,254,5,1422.77,553,284.55,388,2,4,4,244,49,110.6,0,💙 Loyal Customers,0,False
17439,United Kingdom,656,1,325.74,370,325.74,0,1,2,2,122,8,370.0,2,⚠️ At Risk,0,False
17440,United Kingdom,157,4,323.58,282,80.9,393,3,4,2,342,4,70.5,1,😴 Inactive Customers,0,False
17441,United Kingdom,733,1,293.35,245,293.35,0,1,2,2,122,21,245.0,2,⚠️ At Risk,0,False
17442,United Kingdom,37,15,4620.3,3134,308.02,626,4,5,5,455,188,208.93,3,🏆 Champions,0,False
17443,Canada,220,1,534.24,504,534.24,0,2,2,2,222,1,504.0,2,⚠️ At Risk,-1,True
17444,Canada,148,3,2940.04,2119,980.01,25,3,3,5,335,132,706.33,3,🏆 Champions,-1,True
17446,United Kingdom,177,2,120.9,198,60.45,134,3,3,1,331,6,99.0,1,😴 Inactive Customers,-1,True
17447,United Kingdom,41,2,541.53,443,270.76,31,4,3,2,432,33,221.5,0,💙 Loyal Customers,0,False
17448,United Kingdom,498,46,14523.67,11534,315.73,148,1,5,5,155,569,250.74,3,🏆 Champions,-1,True
17449,United Kingdom,3,13,4868.15,2483,374.47,728,5,5,5,555,292,191.0,3,🏆 Champions,0,False
17450,United Kingdom,9,51,244784.25,83914,4799.69,430,5,5,5,555,144,1645.37,3,🏆 Champions,-1,True
17451,United Kingdom,2,7,1721.4,1203,245.91,104,5,4,4,544,83,171.86,3,🏆 Champions,0,False
17453,United Kingdom,18,2,486.72,219,243.36,47,5,3,2,532,19,109.5,0,💙 Loyal Customers,0,False
17454,United Kingdom,193,10,1547.94,727,154.79,501,2,5,4,254,98,72.7,0,💙 Loyal Customers,0,False
17455,United Kingdom,204,1,131.7,66,131.7,0,2,2,1,221,8,66.0,1,😴 Inactive Customers,0,False
17456,United Kingdom,366,2,975.56,508,487.78,91,2,3,3,233,59,254.0,0,💙 Loyal Customers,0,False
17457,United Kingdom,127,14,5984.81,2695,427.49,606,3,5,5,355,30,192.5,3,🏆 Champions,0,False
17458,United Kingdom,16,2,529.58,282,264.79,366,5,3,2,532,81,141.0,0,💙 Loyal Customers,0,False
17459,United Kingdom,44,2,657.3,537,328.65,17,4,3,3,433,88,268.5,0,💙 Loyal Customers,0,False
17460,United Kingdom,95,16,2157.9700000000003,954,134.87,592,3,5,4,354,93,59.62,0,💙 Loyal Customers,0,False
17461,United Kingdom,23,3,735.82,770,245.27,7,4,3,3,433,104,256.67,0,💙 Loyal Customers,0,False
17462,United Kingdom,61,2,675.69,227,337.84,224,3,3,3,333,25,113.5,0,💙 Loyal Customers,0,False
17463,United Kingdom,17,7,2535.26,1480,362.18,573,5,4,4,544,234,211.43,3,🏆 Champions,0,False
17464,United Kingdom,159,3,907.14,608,302.38,461,3,3,3,333,35,202.67,0,💙 Loyal Customers,0,False
17465,United Kingdom,426,7,2542.79,1477,363.26,311,1,4,4,144,103,211.0,0,💙 Loyal Customers,0,False
17466,United Kingdom,11,2,763.28,306,381.64,68,5,3,3,533,41,153.0,0,💙 Loyal Customers,0,False
17467,United Kingdom,396,1,102.6,20,102.6,0,2,2,1,221,4,20.0,1,😴 Inactive Customers,0,False
17468,United Kingdom,11,3,194.8,184,64.93,365,5,3,1,531,8,61.33,1,😴 Inactive Customers,-1,True
17469,United Kingdom,17,17,5051.25,2304,297.13,707,5,5,5,555,165,135.53,3,🏆 Champions,0,False
17470,United Kingdom,45,11,2626.47,2731,238.77,464,4,5,4,454,111,248.27,3,🏆 Champions,0,False
17471,United Kingdom,475,1,321.65000000000003,153,321.65,0,1,2,2,122,19,153.0,2,⚠️ At Risk,0,False
17472,United Kingdom,192,4,922.35,551,230.59,437,2,4,3,243,183,137.75,0,💙 Loyal Customers,0,False
17473,United Kingdom,409,2,607.0,270,303.5,48,2,3,2,232,33,135.0,0,💙 Loyal Customers,0,False
17474,United Kingdom,600,1,1047.0,200,1047.0,0,1,2,3,123,6,200.0,2,⚠️ At Risk,-1,True
17475,United Kingdom,80,1,194.37,178,194.37,0,3,2,1,321,14,178.0,2,⚠️ At Risk,0,False
17476,United Kingdom,396,2,489.86,224,244.93,342,2,3,2,232,29,112.0,0,💙 Loyal Customers,0,False
17477,United Kingdom,613,2,1144.3,225,572.15,35,1,3,3,133,44,112.5,0,💙 Loyal Customers,0,False
17478,United Kingdom,409,2,1272.8000000000002,516,636.4,225,2,3,4,234,40,258.0,0,💙 Loyal Customers,0,False
17479,United Kingdom,633,1,389.2600000000001,266,389.26,0,1,2,2,122,18,266.0,2,⚠️ At Risk,0,False
17480,United Kingdom,78,2,882.23,581,441.12,367,3,3,3,333,50,290.5,0,💙 Loyal Customers,0,False
17481,United Kingdom,4,4,1255.59,1061,313.9,90,5,4,4,544,69,265.25,3,🏆 Champions,0,False
17482,United Kingdom,488,2,775.64,240,387.82,91,1,3,3,133,50,120.0,0,💙 Loyal Customers,0,False
17483,United Kingdom,66,4,591.73,265,147.93,349,3,4,2,342,23,66.25,0,💙 Loyal Customers,0,False
17484,United Kingdom,577,2,209.57,339,104.78,48,1,3,1,131,14,169.5,1,😴 Inactive Customers,0,False
17486,United Kingdom,262,1,396.87,191,396.87,0,2,2,2,222,24,191.0,2,⚠️ At Risk,0,False
17487,United Kingdom,729,1,160.55,37,160.55,0,1,2,1,121,8,37.0,1,😴 Inactive Customers,0,False
17488,United Kingdom,642,1,336.5,136,336.5,0,1,2,2,122,18,136.0,2,⚠️ At Risk,0,False
17489,United Kingdom,59,2,376.64,428,188.32,154,3,3,2,332,28,214.0,0,💙 Loyal Customers,0,False
17490,United Kingdom,1,9,2750.5,1531,305.61,569,5,5,4,554,93,170.11,3,🏆 Champions,0,False
17491,United Kingdom,2,17,5653.67,3362,332.57,589,5,5,5,555,105,197.76,3,🏆 Champions,0,False
17492,United Kingdom,249,3,1122.42,450,374.14,270,2,3,3,233,32,150.0,0,💙 Loyal Customers,0,False
17493,United Kingdom,386,1,100.91,62,100.91,0,2,2,1,221,8,62.0,1,😴 Inactive Customers,0,False
17494,United Kingdom,502,1,54.7,26,54.7,0,1,2,1,121,3,26.0,1,😴 Inactive Customers,0,False
17495,United Kingdom,8,3,806.72,367,268.91,383,5,3,3,533,38,122.33,0,💙 Loyal Customers,0,False
17496,United Kingdom,359,4,1412.89,675,353.22,336,2,4,4,244,54,168.75,0,💙 Loyal Customers,0,False
17497,United Kingdom,391,2,287.25,59,143.62,220,2,3,2,232,7,29.5,1,😴 Inactive Customers,0,False
17498,United Kingdom,76,1,272.22,394,272.22,0,3,2,1,321,17,394.0,2,⚠️ At Risk,0,False
17499,United Kingdom,290,2,1341.39,1086,670.7,272,2,3,4,234,66,543.0,0,💙 Loyal Customers,0,False
17500,United Kingdom,18,3,1138.0,17,379.33,12,5,3,3,533,3,5.67,1,😴 Inactive Customers,-1,True
17501,United Kingdom,221,2,288.6,160,144.3,0,2,3,2,232,18,80.0,1,😴 Inactive Customers,0,False
17502,United Kingdom,10,4,689.1,376,172.28,20,5,4,3,543,25,94.0,0,💙 Loyal Customers,0,False
17503,United Kingdom,3,2,558.96,486,279.48,36,5,3,2,532,36,243.0,0,💙 Loyal Customers,0,False
17504,United Kingdom,207,18,9490.17,5420,527.23,463,2,5,5,255,244,301.11,3,🏆 Champions,0,False
17505,United Kingdom,162,5,2435.48,1242,487.1,444,3,4,4,344,83,248.4,0,💙 Loyal Customers,0,False
17506,United Kingdom,76,1,302.2,139,302.2,0,3,2,2,322,14,139.0,2,⚠️ At Risk,0,False
17507,United Kingdom,262,2,605.58,359,302.79,48,2,3,2,232,79,179.5,0,💙 Loyal Customers,0,False
17508,Greece,281,8,4579.23,2891,572.4,452,2,5,5,255,199,361.38,3,🏆 Champions,0,False
17509,United Kingdom,58,8,6083.64,3512,760.46,6,4,5,5,455,75,439.0,3,🏆 Champions,-1,True
17510,United Kingdom,25,2,514.56,422,257.28,396,4,3,2,432,28,211.0,0,💙 Loyal Customers,0,False
17511,United Kingdom,3,60,172132.87,117174,2868.88,735,5,5,5,555,657,1952.9,3,🏆 Champions,-1,True
17512,United Kingdom,29,18,5467.820000000001,5434,303.77,701,4,5,5,455,102,301.89,3,🏆 Champions,0,False
17513,United Kingdom,73,3,1158.8,440,386.27,407,3,3,3,333,18,146.67,0,💙 Loyal Customers,0,False
17514,United Kingdom,129,2,522.0,284,261.0,541,3,3,2,332,72,142.0,0,💙 Loyal Customers,0,False
17515,United Kingdom,32,9,1602.51,527,178.06,519,4,5,4,454,91,58.56,0,💙 Loyal Customers,0,False
