CustomerID,PrimaryCountry,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,CustomerLifetimeDays,RecencyScore,FrequencyScore,MonetaryScore,RFMScore
17128,United Kingdom,2011-01-09 12:02:00,2011-01-09 12:02:00,335,1,157.09,76,157.09,0,2,2,1,221
17129,United Kingdom,2010-07-07 13:46:00,2010-07-07 13:46:00,521,1,31.85,5,31.85,0,1,2,1,121
17131,United Kingdom,2011-09-25 12:42:00,2011-12-04 12:52:00,6,5,2463.17,983,492.63,70,5,4,4,544
17132,United Kingdom,2010-08-08 13:49:00,2010-09-13 16:31:00,453,2,1220.91,963,610.46,36,1,3,4,134
17133,United Kingdom,2010-03-21 12:31:00,2011-11-24 12:27:00,16,12,14622.33,10107,1218.53,613,5,5,5,555
17134,United Kingdom,2010-09-23 18:32:00,2011-08-25 09:53:00,107,3,625.3,144,208.43,336,3,3,3,333
17135,United Kingdom,2010-05-09 16:03:00,2011-11-23 16:48:00,17,10,1722.18,1686,172.22,563,5,5,4,554
17136,United Kingdom,2010-02-15 13:13:00,2010-02-15 13:13:00,663,1,231.68,256,231.68,0,1,2,1,121
17137,United Kingdom,2010-01-31 12:27:00,2010-10-19 14:51:00,417,6,1099.81,680,183.3,261,1,4,3,143
17138,United Kingdom,2010-02-04 14:19:00,2011-03-09 11:54:00,276,7,4417.27,2024,631.04,398,2,4,5,245
17139,United Kingdom,2010-01-11 11:31:00,2011-11-24 10:12:00,16,25,19566.76,9853,782.67,682,5,5,5,555
17140,United Kingdom,2011-04-06 13:33:00,2011-04-06 13:33:00,248,1,454.12,296,454.12,0,2,2,2,222
17141,United Kingdom,2010-01-24 14:19:00,2010-10-17 14:54:00,419,4,727.58,423,181.9,266,1,4,3,143
17142,United Kingdom,2010-01-24 15:23:00,2011-04-14 18:22:00,240,4,1275.25,322,318.81,445,2,4,4,244
17143,United Kingdom,2010-07-12 13:26:00,2010-10-18 15:27:00,418,2,880.97,314,440.48,98,1,3,3,133
17144,United Kingdom,2011-09-16 12:50:00,2011-12-08 17:57:00,2,2,984.57,483,492.28,83,5,3,3,533
17145,United Kingdom,2010-02-19 12:07:00,2010-07-15 09:02:00,513,4,3120.91,2591,780.23,146,1,4,5,145
17146,United Kingdom,2010-02-02 09:39:00,2011-08-26 12:44:00,106,13,5852.64,2188,450.2,570,3,5,5,355
17147,United Kingdom,2010-01-11 09:38:00,2011-11-17 12:32:00,23,9,3199.95,1308,355.55,675,4,5,5,455
17148,United Kingdom,2011-10-19 09:59:00,2011-10-19 09:59:00,52,1,124.88,82,124.88,0,4,2,1,421
17149,United Kingdom,2010-09-14 14:56:00,2010-09-14 14:56:00,452,1,143.10000000000002,18,143.1,0,1,2,1,121
17150,United Kingdom,2009-12-06 10:51:00,2010-11-28 11:27:00,377,6,1357.95,397,226.32,357,2,4,4,244
17151,United Kingdom,2009-12-04 14:56:00,2009-12-04 14:56:00,736,1,231.90000000000003,42,231.9,0,1,2,1,121
17152,United Kingdom,2010-10-10 12:40:00,2011-05-29 12:19:00,195,4,2016.5,577,504.12,231,2,4,4,244
17153,United Kingdom,2011-11-15 13:42:00,2011-11-15 13:42:00,25,1,213.78,104,213.78,0,4,2,1,421
17154,United Kingdom,2011-09-25 13:42:00,2011-09-25 13:42:00,76,1,329.34,490,329.34,0,3,2,2,322
17155,United Kingdom,2009-12-03 11:34:00,2011-11-22 12:38:00,18,7,892.46,987,127.49,719,5,4,3,543
17156,United Kingdom,2010-08-05 11:30:00,2010-08-05 11:30:00,492,1,591.87,391,591.87,0,1,2,2,122
17157,United Kingdom,2009-12-04 13:00:00,2011-12-02 09:10:00,8,19,5151.900000000001,2092,271.15,728,5,5,5,555
17158,United Kingdom,2010-03-07 15:50:00,2011-11-07 15:15:00,33,5,1980.0,1147,396.0,610,4,4,4,444
17159,United Kingdom,2010-03-04 14:53:00,2011-11-18 10:52:00,22,5,2099.59,1348,419.92,624,4,4,4,444
17160,United Kingdom,2009-12-04 10:57:00,2011-11-08 14:05:00,32,17,10209.16,8390,600.54,704,4,5,5,455
17161,United Kingdom,2010-09-21 16:44:00,2010-09-21 16:44:00,445,1,856.01,537,856.01,0,1,2,3,123
17162,United Kingdom,2011-02-07 12:27:00,2011-11-11 11:34:00,29,10,1715.46,1001,171.55,277,4,5,4,454
17163,United Kingdom,2010-02-02 10:39:00,2011-11-18 08:57:00,22,4,699.78,531,174.94,654,4,4,3,443
17164,United Kingdom,2011-03-11 14:26:00,2011-11-07 09:14:00,33,7,2467.35,1501,352.48,241,4,4,4,444
17165,United Kingdom,2009-12-11 09:18:00,2011-02-28 16:39:00,285,6,1794.32,788,299.05,444,2,4,4,244
17166,United Kingdom,2011-05-20 08:18:00,2011-11-01 09:46:00,39,2,206.34,78,103.17,165,4,3,1,431
17167,United Kingdom,2010-09-20 14:02:00,2010-11-25 10:05:00,380,3,867.11,429,289.04,66,2,3,3,233
17168,United Kingdom,2010-07-29 12:33:00,2010-07-29 12:33:00,499,1,400.2,220,400.2,0,1,2,2,122
17169,United Kingdom,2010-05-10 13:00:00,2011-10-13 10:25:00,58,3,1156.73,671,385.58,521,4,3,3,433
17170,United Kingdom,2010-11-15 16:23:00,2010-11-30 15:55:00,375,2,178.68,152,89.34,15,2,3,1,231
17171,United Kingdom,2010-02-16 12:02:00,2011-02-23 16:37:00,290,2,384.59000000000003,225,192.3,372,2,3,2,232
17172,United Kingdom,2009-12-13 11:46:00,2011-09-22 09:36:00,79,3,956.5699999999999,1215,318.86,648,3,3,3,333
17173,United Kingdom,2011-07-31 15:26:00,2011-12-04 14:40:00,6,8,3766.6,1122,470.82,126,5,5,5,555
17174,United Kingdom,2011-05-06 11:47:00,2011-05-06 11:47:00,218,1,59.9,41,59.9,0,2,2,1,221
17175,United Kingdom,2011-02-16 14:56:00,2011-10-26 15:31:00,45,4,1443.69,866,360.92,252,4,4,4,444
17176,United Kingdom,2010-01-31 15:49:00,2011-05-22 12:41:00,202,3,902.3199999999999,576,300.77,476,2,3,3,233
17177,United Kingdom,2010-07-22 14:53:00,2010-07-22 14:53:00,506,1,119.5,40,119.5,0,1,2,1,121
17178,United Kingdom,2009-12-08 16:20:00,2009-12-08 16:20:00,732,1,432.96000000000004,100,432.96,0,1,2,2,122
17179,United Kingdom,2010-05-26 11:22:00,2011-06-14 16:48:00,179,6,1507.26,625,251.21,384,3,4,4,344
17180,United Kingdom,2010-01-21 17:43:00,2011-10-14 15:46:00,57,11,2236.77,1809,203.34,631,4,5,4,454
17181,United Kingdom,2010-04-23 11:21:00,2011-10-13 14:48:00,58,3,309.85,268,103.28,538,4,3,2,432
17182,United Kingdom,2009-12-21 15:22:00,2010-10-13 10:09:00,423,2,321.3,54,160.65,296,1,3,2,132
17183,United Kingdom,2011-08-26 15:25:00,2011-12-02 10:07:00,8,6,3347.31,1296,557.88,98,5,4,5,545
17184,United Kingdom,2009-12-09 14:17:00,2010-05-19 14:24:00,570,2,198.41000000000003,73,99.21,161,1,3,1,131
17185,United Kingdom,2010-04-20 13:49:00,2010-04-27 12:15:00,592,3,229.46,119,76.49,7,1,3,1,131
17186,United Kingdom,2011-10-10 12:52:00,2011-10-24 10:20:00,47,2,144.0,200,72.0,14,4,3,1,431
17187,United Kingdom,2010-07-01 14:38:00,2011-04-27 12:39:00,227,2,467.71,426,233.86,300,2,3,2,232
17188,United Kingdom,2009-12-08 19:16:00,2011-11-28 13:53:00,12,13,4592.93,2569,353.3,720,5,5,5,555
17189,United Kingdom,2009-12-02 11:45:00,2011-08-25 19:39:00,107,5,953.63,601,190.73,631,3,4,3,343
17190,United Kingdom,2010-03-05 13:21:00,2011-10-12 11:33:00,59,7,1726.57,2218,246.65,586,4,4,4,444
17191,United Kingdom,2009-12-01 16:34:00,2011-11-11 16:58:00,29,15,4310.34,2208,287.36,710,4,5,5,455
17192,United Kingdom,2010-06-21 16:07:00,2010-06-21 16:07:00,537,1,75.28,45,75.28,0,1,2,1,121
17193,United Kingdom,2009-12-02 10:02:00,2011-11-04 12:47:00,36,9,2310.04,1668,256.67,702,4,5,4,454
17194,United Kingdom,2010-06-27 13:16:00,2011-03-11 12:05:00,274,3,812.5,420,270.83,257,2,3,3,233
17195,United Kingdom,2010-02-22 13:05:00,2010-02-22 13:05:00,656,1,562.98,486,562.98,0,1,2,2,122
17196,United Kingdom,2010-10-08 11:31:00,2010-10-08 11:31:00,428,1,327.75,154,327.75,0,1,2,2,122
17197,United Kingdom,2011-11-10 10:32:00,2011-11-10 10:32:00,30,1,1013.01,191,1013.01,0,4,2,3,423
17198,United Kingdom,2010-12-03 14:54:00,2011-11-16 10:39:00,24,3,692.22,357,230.74,348,4,3,3,433
17199,United Kingdom,2010-05-06 13:53:00,2010-05-06 13:53:00,583,1,135.04000000000002,232,135.04,0,1,2,1,121
17200,United Kingdom,2010-02-25 13:23:00,2010-11-17 13:04:00,388,4,356.71,367,89.18,265,2,4,2,242
17201,United Kingdom,2010-02-10 12:26:00,2011-10-17 11:55:00,54,4,1143.1,1004,285.77,614,4,4,3,443
17202,United Kingdom,2010-10-15 11:25:00,2010-10-15 11:25:00,421,1,160.65,55,160.65,0,1,2,1,121
17203,United Kingdom,2010-11-16 12:52:00,2011-11-04 12:27:00,36,10,5564.09,4597,556.41,353,4,5,5,455
17204,United Kingdom,2010-06-10 11:37:00,2011-06-17 14:46:00,176,9,5504.6900000000005,2651,611.63,372,3,5,5,355
17205,United Kingdom,2010-05-24 15:36:00,2011-10-17 12:46:00,54,3,999.35,2214,333.12,511,4,3,3,433
17206,United Kingdom,2011-10-17 13:25:00,2011-10-17 13:25:00,54,1,204.24,76,204.24,0,4,2,1,421
17207,United Kingdom,2010-02-25 19:08:00,2010-02-25 19:08:00,653,1,292.62,233,292.62,0,1,2,2,122
17208,United Kingdom,2010-11-09 12:50:00,2010-11-09 12:50:00,396,1,111.15,101,111.15,0,2,2,1,221
17209,United Kingdom,2009-12-03 11:10:00,2010-02-28 16:01:00,650,3,595.7,723,198.57,87,1,3,2,132
17210,United Kingdom,2010-11-12 12:15:00,2010-11-12 12:15:00,393,1,251.72,242,251.72,0,2,2,1,221
17211,United Kingdom,2009-12-13 13:17:00,2011-11-13 12:03:00,27,13,3773.35,2141,290.26,700,4,5,5,455
17212,United Kingdom,2010-08-10 09:22:00,2011-03-31 19:42:00,254,3,794.41,727,264.8,233,2,3,3,233
17213,United Kingdom,2009-12-15 10:28:00,2011-10-30 14:53:00,41,13,4869.400000000001,2087,374.57,684,4,5,5,455
17214,United Kingdom,2010-12-15 15:14:00,2011-10-10 13:17:00,61,6,1059.1200000000001,272,176.52,299,3,4,3,343
17215,United Kingdom,2010-09-01 13:39:00,2010-09-01 13:39:00,465,1,186.15,104,186.15,0,1,2,1,121
17216,United Kingdom,2010-06-03 13:03:00,2010-06-03 13:03:00,555,1,63.6,21,63.6,0,1,2,1,121
17217,United Kingdom,2010-03-30 13:35:00,2011-04-19 17:19:00,235,2,210.1,93,105.05,385,2,3,1,231
17218,United Kingdom,2010-01-25 16:12:00,2011-12-05 13:52:00,5,18,3891.39,2066,216.19,679,5,5,5,555
17219,United Kingdom,2010-10-19 11:29:00,2011-11-08 11:25:00,32,2,259.13,188,129.56,385,4,3,1,431
17220,United Kingdom,2010-01-20 11:57:00,2011-11-15 13:47:00,25,21,4457.31,2663,212.25,664,4,5,5,455
17221,United Kingdom,2010-04-11 15:34:00,2011-12-02 13:35:00,8,5,976.62,713,195.32,600,5,4,3,543
17222,United Kingdom,2010-01-10 15:24:00,2011-10-05 13:58:00,66,6,1579.51,857,263.25,633,3,4,4,344
17223,United Kingdom,2010-11-29 17:19:00,2011-02-02 15:57:00,311,3,558.04,155,186.01,65,2,3,2,232
17224,United Kingdom,2010-07-26 13:30:00,2010-07-26 13:30:00,502,1,100.86000000000001,65,100.86,0,1,2,1,121
17225,United Kingdom,2010-05-07 11:38:00,2010-05-07 11:38:00,582,1,131.15,36,131.15,0,1,2,1,121
17226,United Kingdom,2010-02-12 14:31:00,2011-02-04 11:52:00,309,3,895.47,853,298.49,357,2,3,3,233
17227,United Kingdom,2010-01-15 15:05:00,2011-11-21 10:51:00,19,12,1878.93,1681,156.58,675,5,5,4,554
17228,United Kingdom,2010-03-12 11:54:00,2011-11-24 10:24:00,16,13,2820.03,2354,216.93,622,5,5,4,554
17229,United Kingdom,2011-07-20 12:38:00,2011-09-04 13:56:00,97,2,318.76,185,159.38,46,3,3,2,332
17230,United Kingdom,2009-12-08 13:41:00,2011-03-20 16:12:00,265,18,9388.49,3753,521.58,467,2,5,5,255
17231,United Kingdom,2009-12-07 16:38:00,2011-11-27 15:18:00,13,25,7064.8,3681,282.59,720,5,5,5,555
17232,United Kingdom,2011-11-25 12:24:00,2011-12-07 12:21:00,3,2,417.77,202,208.88,12,5,3,2,532
17233,United Kingdom,2009-12-15 12:03:00,2011-11-04 14:06:00,36,3,560.86,298,186.95,689,4,3,2,432
17234,United Kingdom,2011-06-10 11:20:00,2011-06-10 11:20:00,183,1,149.89,55,149.89,0,3,2,1,321
17235,United Kingdom,2010-06-04 17:01:00,2011-11-14 15:51:00,26,8,1562.98,845,195.37,528,4,5,4,454
17236,United Kingdom,2010-03-07 13:00:00,2011-11-27 12:00:00,13,12,1929.26,804,160.77,630,5,5,4,554
17237,United Kingdom,2010-11-23 11:45:00,2011-11-28 15:02:00,12,4,994.13,414,248.53,370,5,4,3,543
17238,United Kingdom,2009-12-01 10:59:00,2011-12-07 11:35:00,3,32,7331.67,3555,229.11,736,5,5,5,555
17239,United Kingdom,2010-07-01 10:53:00,2011-01-31 09:41:00,313,4,1189.45,515,297.36,214,2,4,3,243
17240,United Kingdom,2010-04-22 15:44:00,2010-04-22 15:44:00,597,1,130.60000000000002,108,130.6,0,1,2,1,121
17241,United Kingdom,2010-02-15 14:47:00,2010-11-19 13:01:00,386,12,2736.64,859,228.05,277,2,5,4,254
17242,United Kingdom,2010-01-24 10:27:00,2011-08-23 14:55:00,109,5,2889.2799999999997,1459,577.86,576,3,4,4,344
17243,United Kingdom,2009-12-01 15:36:00,2011-12-08 13:26:00,2,69,20203.58,7932,292.81,737,5,5,5,555
17244,United Kingdom,2009-12-06 11:27:00,2011-10-17 15:19:00,54,5,1826.04,1419,365.21,680,4,4,4,444
17245,United Kingdom,2010-01-19 15:39:00,2011-05-19 10:43:00,205,2,371.63,307,185.82,485,2,3,2,232
17246,United Kingdom,2009-12-01 17:45:00,2010-06-11 12:36:00,547,2,38.92,36,19.46,192,1,3,1,131
17247,United Kingdom,2011-11-24 15:21:00,2011-11-24 15:21:00,16,1,280.09000000000003,105,280.09,0,5,2,1,521
17248,United Kingdom,2010-08-15 11:55:00,2011-08-11 13:34:00,121,2,500.54,276,250.27,361,3,3,2,332
17249,United Kingdom,2010-10-07 11:33:00,2010-10-07 11:33:00,429,1,68.03,79,68.03,0,1,2,1,121
17250,United Kingdom,2011-03-23 16:45:00,2011-12-06 12:15:00,4,2,381.97,167,190.98,258,5,3,2,532
17251,United Kingdom,2009-12-15 10:36:00,2010-12-12 11:06:00,363,3,798.98,377,266.33,362,2,3,3,233
17252,United Kingdom,2011-06-06 16:41:00,2011-08-15 09:45:00,117,2,348.90999999999997,192,174.46,70,3,3,2,332
17253,United Kingdom,2011-11-21 12:59:00,2011-11-21 12:59:00,19,1,178.26,43,178.26,0,5,2,1,521
17254,United Kingdom,2010-11-03 14:00:00,2011-12-05 12:46:00,5,3,469.48,397,156.49,397,5,3,2,532
17255,United Kingdom,2010-09-19 15:53:00,2011-10-30 12:18:00,41,4,781.7,583,195.42,406,4,4,3,443
17256,United Kingdom,2010-04-18 13:40:00,2011-08-24 13:30:00,108,5,498.93,299,99.79,493,3,4,2,342
17257,United Kingdom,2010-09-29 12:49:00,2010-09-29 12:51:00,437,2,189.78,187,94.89,0,1,3,1,131
17258,United Kingdom,2010-02-12 15:51:00,2010-11-08 12:37:00,397,2,417.3,188,208.65,269,2,3,2,232
17259,United Kingdom,2010-02-22 13:38:00,2011-07-14 15:01:00,149,6,1452.39,844,242.07,507,3,4,4,344
17260,United Kingdom,2010-10-24 13:21:00,2010-10-24 13:21:00,412,1,120.95,23,120.95,0,1,2,1,121
17261,United Kingdom,2010-07-18 11:49:00,2010-07-18 11:49:00,510,1,221.59,95,221.59,0,1,2,1,121
17262,United Kingdom,2009-12-15 11:26:00,2011-10-18 12:56:00,53,11,2488.76,635,226.25,672,4,5,4,454
17263,United Kingdom,2011-05-15 14:32:00,2011-05-15 14:32:00,209,1,63.440000000000005,36,63.44,0,2,2,1,221
17264,United Kingdom,2010-10-11 12:52:00,2010-10-11 12:52:00,425,1,268.28,217,268.28,0,1,2,1,121
17265,United Kingdom,2011-06-12 12:00:00,2011-07-24 10:49:00,139,2,550.01,389,275.0,42,3,3,2,332
17266,United Kingdom,2010-03-09 10:42:00,2011-12-07 14:12:00,3,5,501.72,243,100.34,638,5,4,2,542
17267,United Kingdom,2011-08-04 17:19:00,2011-08-04 17:22:00,128,2,317.2,158,158.6,0,3,3,2,332
17268,United Kingdom,2009-12-08 11:46:00,2011-08-24 10:06:00,108,11,1733.8899999999999,1395,157.63,624,3,5,4,354
17269,United Kingdom,2010-11-19 11:12:00,2010-11-19 11:12:00,386,1,491.81,314,491.81,0,2,2,2,222
17270,United Kingdom,2009-12-07 17:18:00,2010-08-27 14:09:00,470,2,601.45,420,300.73,263,1,3,2,132
17271,United Kingdom,2009-12-03 13:49:00,2009-12-03 13:49:00,737,1,204.3,113,204.3,0,1,2,1,121
17272,United Kingdom,2011-03-22 12:05:00,2011-10-28 16:37:00,43,4,2148.63,1778,537.16,220,4,4,4,444
17273,United Kingdom,2010-10-11 15:57:00,2010-10-11 15:57:00,425,1,141.12,133,141.12,0,1,2,1,121
17274,United Kingdom,2010-11-09 12:06:00,2011-11-04 13:16:00,36,2,573.22,271,286.61,360,4,3,2,432
17275,United Kingdom,2010-11-21 13:26:00,2010-11-21 13:26:00,384,1,114.1,71,114.1,0,2,2,1,221
17276,United Kingdom,2010-11-02 16:20:00,2010-11-02 16:20:00,403,1,502.49,187,502.49,0,2,2,2,222
17277,United Kingdom,2011-01-21 12:37:00,2011-04-26 12:47:00,228,2,1065.3500000000001,430,532.68,95,2,3,3,233
17278,United Kingdom,2010-05-23 13:49:00,2011-04-12 13:10:00,242,2,271.24,195,135.62,324,2,3,1,231
17279,United Kingdom,2011-10-13 11:58:00,2011-10-13 11:58:00,58,1,187.82999999999998,48,187.83,0,4,2,1,421
17280,United Kingdom,2010-09-27 16:46:00,2010-09-27 16:46:00,439,1,118.86,74,118.86,0,1,2,1,121
17281,United Kingdom,2010-02-04 13:00:00,2010-11-30 18:05:00,375,6,797.85,295,132.98,299,2,4,3,243
17282,United Kingdom,2010-06-09 12:07:00,2011-08-01 14:29:00,131,5,2308.54,2332,461.71,418,3,4,4,344
17283,United Kingdom,2010-11-26 11:53:00,2010-11-26 11:53:00,379,1,188.46,179,188.46,0,2,2,1,221
17284,United Kingdom,2010-09-20 16:18:00,2011-10-10 14:38:00,61,8,2788.06,2069,348.51,385,3,5,4,354
17285,United Kingdom,2010-02-14 14:10:00,2010-03-21 13:38:00,629,2,407.94,134,203.97,35,1,3,2,132
17286,United Kingdom,2010-11-04 13:43:00,2011-11-18 12:47:00,22,3,389.18,368,129.73,379,4,3,2,432
17287,United Kingdom,2009-12-03 12:45:00,2011-11-13 13:27:00,27,21,3826.86,1955,182.23,710,4,5,5,455
17288,United Kingdom,2010-11-10 14:44:00,2011-11-30 16:09:00,10,11,2468.43,1699,224.4,385,5,5,4,554
17289,United Kingdom,2010-03-08 12:52:00,2011-11-08 12:01:00,32,9,2041.8,1237,226.87,610,4,5,4,454
17290,United Kingdom,2009-12-13 13:28:00,2011-12-06 12:38:00,4,8,1487.96,1139,186.0,723,5,5,4,554
17291,United Kingdom,2011-02-04 13:04:00,2011-02-04 13:04:00,309,1,550.8000000000001,72,550.8,0,2,2,2,222
17292,United Kingdom,2010-05-09 14:52:00,2010-08-24 17:14:00,473,2,271.75,131,135.88,107,1,3,1,131
17293,United Kingdom,2009-12-03 15:09:00,2011-12-01 14:37:00,9,17,3750.63,2228,220.63,728,5,5,5,555
17294,United Kingdom,2010-02-08 14:21:00,2010-02-08 16:12:00,670,2,467.79,297,233.9,0,1,3,2,132
17295,United Kingdom,2011-10-06 12:22:00,2011-11-11 10:49:00,29,3,547.0,293,182.33,36,4,3,2,432
17296,United Kingdom,2009-12-09 14:01:00,2009-12-09 14:01:00,731,1,338.13,216,338.13,0,1,2,2,122
17297,United Kingdom,2011-11-22 14:43:00,2011-11-22 14:43:00,18,1,128.18,65,128.18,0,5,2,1,521
17298,United Kingdom,2010-03-08 08:56:00,2011-08-30 16:43:00,102,5,954.26,852,190.85,540,3,4,3,343
17299,United Kingdom,2010-08-15 16:00:00,2011-11-28 12:01:00,12,6,993.23,919,165.54,470,5,4,3,543
17300,United Kingdom,2010-08-15 11:02:00,2010-11-14 10:56:00,391,2,393.64,467,196.82,91,2,3,2,232
17301,United Kingdom,2010-03-25 13:16:00,2011-11-18 13:43:00,22,2,294.39,216,147.2,603,4,3,2,432
17302,United Kingdom,2011-02-07 10:14:00,2011-11-25 09:36:00,15,5,1135.63,575,227.13,291,5,4,3,543
17303,United Kingdom,2010-12-13 13:32:00,2010-12-13 13:32:00,362,1,250.04,144,250.04,0,2,2,1,221
17304,United Kingdom,2010-06-23 16:23:00,2010-06-23 16:23:00,535,1,111.5,73,111.5,0,1,2,1,121
17305,United Kingdom,2010-03-01 12:47:00,2010-03-01 12:47:00,649,1,2135.46,1006,2135.46,0,1,2,4,124
17306,United Kingdom,2010-11-01 11:38:00,2011-11-29 12:14:00,11,21,9782.35,13747,465.83,393,5,5,5,555
17307,United Kingdom,2010-01-19 16:38:00,2010-11-09 13:40:00,396,11,3999.8900000000003,3667,363.63,294,2,5,5,255
17308,United Kingdom,2010-09-13 09:35:00,2010-11-11 13:19:00,394,2,4511.76,5148,2255.88,59,2,3,5,235
17309,United Kingdom,2010-02-04 15:49:00,2011-09-05 15:20:00,96,3,320.39,181,106.8,578,3,3,2,332
17310,United Kingdom,2010-06-23 11:38:00,2010-11-17 16:00:00,388,2,1025.1,402,512.55,147,2,3,3,233
17311,United Kingdom,2010-02-03 12:38:00,2011-09-22 14:11:00,79,6,3566.56,2755,594.43,596,3,4,5,345
17312,United Kingdom,2011-07-03 13:12:00,2011-07-24 11:52:00,139,3,644.3,372,214.77,21,3,3,3,333
17313,United Kingdom,2011-11-08 15:45:00,2011-11-08 15:45:00,32,1,2328.84,1402,2328.84,0,4,2,4,424
17314,United Kingdom,2009-12-03 11:25:00,2011-11-15 09:41:00,25,17,4904.43,3663,288.5,712,4,5,5,455
17315,United Kingdom,2010-09-27 12:45:00,2011-12-08 12:15:00,2,43,9599.58,5088,223.25,437,5,5,5,555
17316,United Kingdom,2010-10-15 14:35:00,2010-10-15 14:35:00,421,1,124.45,44,124.45,0,1,2,1,121
17317,United Kingdom,2011-09-11 12:45:00,2011-10-24 17:19:00,47,3,2600.34,1146,866.78,43,4,3,4,434
17318,United Kingdom,2009-12-14 13:11:00,2009-12-14 13:11:00,726,1,157.32999999999998,59,157.33,0,1,2,1,121
17319,United Kingdom,2010-02-08 15:47:00,2010-02-08 15:47:00,670,1,29.099999999999998,14,29.1,0,1,2,1,121
17320,United Kingdom,2010-01-21 16:29:00,2011-08-31 13:31:00,101,6,2444.85,1182,407.48,587,3,4,4,344
17321,United Kingdom,2010-05-11 12:10:00,2011-12-01 13:41:00,9,6,1665.21,790,277.54,569,5,4,4,544
17322,United Kingdom,2009-12-03 11:46:00,2010-11-28 14:41:00,377,5,922.59,631,184.52,360,2,4,3,243
17323,United Kingdom,2010-01-10 11:58:00,2011-11-24 17:29:00,16,12,1551.04,1426,129.25,683,5,5,4,554
17324,United Kingdom,2009-12-18 15:29:00,2011-11-22 10:34:00,18,12,2171.07,1485,180.92,704,5,5,4,554
17325,United Kingdom,2010-03-08 11:31:00,2011-03-04 13:09:00,281,3,609.5699999999999,465,203.19,361,2,3,3,233
17326,United Kingdom,2010-06-28 14:05:00,2010-10-27 15:38:00,409,2,312.35,136,156.18,121,2,3,2,232
17327,United Kingdom,2010-05-26 11:20:00,2010-10-26 09:54:00,410,2,152.35,59,76.18,153,2,3,1,231
17328,United Kingdom,2010-02-04 17:11:00,2010-02-04 17:11:00,674,1,104.7,86,104.7,0,1,2,1,121
17329,United Kingdom,2009-12-03 16:09:00,2011-11-25 14:24:00,15,5,998.53,430,199.71,722,5,4,3,543
17330,United Kingdom,2010-03-02 09:20:00,2011-11-17 08:56:00,23,4,423.8,122,105.95,625,4,4,2,442
17331,United Kingdom,2011-08-08 11:55:00,2011-08-08 11:55:00,124,1,175.2,16,175.2,0,3,2,1,321
17332,United Kingdom,2010-02-21 14:41:00,2010-06-29 16:10:00,529,5,838.27,794,167.65,128,1,4,3,143
17333,United Kingdom,2011-09-15 10:11:00,2011-09-15 10:11:00,86,1,494.25,375,494.25,0,3,2,2,322
17334,United Kingdom,2010-10-29 12:16:00,2011-02-10 14:59:00,303,3,635.1500000000001,566,211.72,104,2,3,3,233
17335,United Kingdom,2010-01-24 11:15:00,2010-11-21 10:17:00,384,2,497.04,210,248.52,301,2,3,2,232
17336,United Kingdom,2010-08-24 15:37:00,2010-08-24 15:37:00,473,1,81.12,48,81.12,0,1,2,1,121
17337,United Kingdom,2011-02-02 17:06:00,2011-07-11 14:55:00,152,4,1981.06,1247,495.26,159,3,4,4,344
17338,United Kingdom,2010-03-10 16:09:00,2011-11-22 14:23:00,18,17,11889.33,5780,699.37,622,5,5,5,555
17339,United Kingdom,2010-07-18 13:08:00,2011-09-06 13:29:00,95,3,302.36,172,100.79,415,3,3,2,332
17340,United Kingdom,2010-02-14 14:54:00,2011-11-10 10:45:00,30,18,19617.95,9497,1089.89,634,4,5,5,455
17341,United Kingdom,2010-06-17 18:17:00,2011-07-06 12:33:00,157,5,1272.21,831,254.44,384,3,4,4,344
17342,United Kingdom,2010-02-08 09:16:00,2010-11-25 11:07:00,380,4,1227.54,521,306.88,290,2,4,4,244
17343,United Kingdom,2009-12-03 18:30:00,2010-12-19 15:07:00,356,6,1259.94,454,209.99,381,2,4,4,244
17344,United Kingdom,2009-12-11 12:31:00,2011-10-24 12:56:00,47,2,457.36,200,228.68,682,4,3,2,432
17345,United Kingdom,2009-12-01 16:17:00,2011-11-24 15:03:00,16,10,1586.63,2008,158.66,723,5,5,4,554
17346,United Kingdom,2010-04-18 12:18:00,2011-12-06 12:18:00,4,26,4998.61,3439,192.25,597,5,5,5,555
17347,United Kingdom,2011-09-14 13:12:00,2011-09-14 13:12:00,87,1,228.96,216,228.96,0,3,2,1,321
17348,United Kingdom,2010-03-10 12:13:00,2011-11-25 11:25:00,15,9,2442.29,2766,271.37,625,5,5,4,554
17349,United Kingdom,2010-03-18 14:26:00,2011-06-13 14:29:00,180,5,772.41,772,154.48,452,3,4,3,343
17350,United Kingdom,2010-02-01 15:38:00,2011-12-01 15:47:00,9,7,1893.701,1178,270.53,668,5,4,4,544
17351,United Kingdom,2009-12-10 18:43:00,2011-11-03 18:45:00,37,12,1988.23,383,165.69,693,4,5,4,454
17352,United Kingdom,2010-01-12 16:13:00,2010-01-12 16:13:00,697,1,36.25,15,36.25,0,1,2,1,121
17353,United Kingdom,2010-03-25 12:52:00,2011-08-02 17:19:00,130,4,3242.0,2168,810.5,495,3,4,5,345
17354,United Kingdom,2010-10-07 13:22:00,2011-10-20 10:34:00,51,4,3133.96,2531,783.49,378,4,4,5,445
17355,United Kingdom,2010-11-18 13:18:00,2010-11-18 13:18:00,387,1,273.31,249,273.31,0,2,2,1,221
